SN,Severity,Equipment,Equipment ID,Alarm Name,Generation Time,End Time,Fault Code,
816,Major,Access Actuator2_FM3,0x5203,Illegal open door,2023-01-22 10:00:52,2023-01-22 10:01:09,1
812,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-11-14 11:22:41,2022-11-14 11:26:32,1
811,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-11-14 11:10:28,2022-11-14 11:18:11,1
810,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-11-11 04:47:42,2022-11-11 04:49:12,1
809,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-10-01 16:45:07,2022-10-01 16:45:22,1
808,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-09-29 08:18:50,2022-09-29 08:20:23,0
807,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-09-29 08:07:45,2022-09-29 08:09:41,0
806,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-09-29 06:27:38,2022-09-29 06:29:49,0
805,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-09-27 21:47:48,2022-09-27 21:49:04,0
804,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-09-27 18:18:24,2022-09-27 18:19:41,0
803,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-09-27 16:26:47,2022-09-27 16:28:19,0
802,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-09-27 09:33:24,2022-09-27 09:35:12,0
798,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-09-25 17:13:28,2022-09-25 17:14:34,0
797,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-09-23 03:05:43,2022-09-23 03:07:12,0
796,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-09-22 19:09:19,2022-09-22 19:10:28,0
795,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-06 16:38:00,2022-09-06 16:38:13,1
794,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-06 15:29:39,2022-09-06 15:29:50,1
793,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-06 02:56:52,2022-09-06 02:57:06,1
792,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-06 01:49:27,2022-09-06 01:49:38,1
791,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-06 01:09:13,2022-09-06 01:09:25,1
790,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-05 15:03:40,2022-09-05 15:03:50,1
789,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-05 14:14:37,2022-09-05 14:14:47,1
788,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-05 05:21:54,2022-09-05 05:22:05,1
787,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-05 05:16:06,2022-09-05 05:16:17,1
786,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-05 03:40:06,2022-09-05 03:40:16,1
785,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-09-03 16:09:47,2022-09-03 16:14:05,1
784,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-08-31 13:37:17,2022-08-31 13:37:56,1
783,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-08-31 10:29:55,2022-08-31 10:30:10,1
782,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-08-13 21:10:14,2022-08-13 21:13:19,1
781,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-08-11 09:20:37,2022-08-11 09:20:48,1
776,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-07-24 09:56:23,2022-07-24 09:56:35,1
775,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-07-24 09:55:12,2022-07-24 09:55:45,1
774,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-07-22 21:45:43,2022-07-22 21:46:04,1
773,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-07-19 08:36:26,2022-07-19 08:36:50,1
772,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-06-12 09:02:57,2022-06-12 09:03:18,1
771,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2022-06-09 14:06:18,2022-06-09 14:07:55,0
769,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-03-27 09:18:39,2022-03-27 09:19:02,1
768,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-03-17 09:18:04,2022-03-17 09:18:25,1
767,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-03-09 12:37:14,2022-03-09 12:37:28,1
766,Major,Access Actuator1_FM3,0x5201,Illegal open door,2022-03-09 12:34:27,2022-03-09 12:37:03,1
751,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-12-22 07:35:26,2021-12-22 07:35:39,1
747,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-10-01 07:02:12,2021-10-01 07:04:28,1
746,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-10-01 06:55:44,2021-10-01 07:01:28,1
745,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-10-01 06:46:58,2021-10-01 06:55:12,1
744,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-10-01 06:41:04,2021-10-01 06:45:56,1
743,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-10-01 06:30:46,2021-10-01 06:36:39,1
742,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-10-01 05:42:16,2021-10-01 05:42:58,1
741,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-10-01 05:19:50,2021-10-01 05:24:26,1
740,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-10-01 05:10:20,2021-10-01 05:15:08,1
739,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-10-01 04:45:12,2021-10-01 04:56:38,1
738,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-10-01 04:20:17,2021-10-01 04:28:38,1
737,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-09-30 18:37:22,2021-09-30 18:42:45,1
736,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-09-30 12:25:47,2021-09-30 12:32:27,1
735,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-09-30 03:56:50,2021-09-30 04:02:45,1
680,Major,Access Actuator2_FM3,0x5203,Illegal open door,2021-08-08 11:39:58,2021-08-08 11:40:09,1
671,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-08-05 22:41:03,2021-08-05 22:46:08,0
672,Major,MultiFunctionalSensor_FM03_01,0x5301,High humidity alarm,2021-08-05 22:41:54,2021-08-05 22:45:59,0
669,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-08-05 22:33:33,2021-08-05 22:36:25,0
670,Major,MultiFunctionalSensor_FM03_01,0x5301,High humidity alarm,2021-08-05 22:34:00,2021-08-05 22:36:10,0
667,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-08-03 11:08:57,2021-08-03 11:10:05,0
666,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-08-02 14:41:01,2021-08-02 14:42:23,0
665,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-08-01 18:34:26,2021-08-01 18:35:32,0
664,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-08-01 14:07:56,2021-08-01 14:12:33,0
663,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-08-01 13:58:35,2021-08-01 14:01:13,0
658,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-07-28 11:49:27,2021-07-28 11:54:01,0
657,Major,MultiFunctionalSensor_FM03_01,0x5301,High humidity alarm,2021-07-24 18:50:42,2021-07-24 18:52:44,0
656,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-07-24 18:50:05,2021-07-24 18:52:33,0
642,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-07-11 05:40:52,2021-07-11 05:42:54,0
641,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-07-09 21:36:56,2021-07-09 21:40:01,0
640,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-07-08 16:29:13,2021-07-08 16:31:14,0
629,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-06-09 12:49:12,2021-06-09 12:54:36,0
628,Major,MultiFunctionalSensor_FM03_01,0x5301,High humidity alarm,2021-06-09 12:49:05,2021-06-09 12:54:26,0
626,Major,Access Actuator1_FM3,0x5201,Illegal open door,2021-06-06 22:05:04,2021-06-06 22:05:26,1
622,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-06-04 13:11:00,2021-06-04 13:15:34,0
621,Major,MultiFunctionalSensor_FM03_01,0x5301,High humidity alarm,2021-06-04 13:10:48,2021-06-04 13:14:57,0
620,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-06-04 12:53:11,2021-06-04 12:55:56,0
619,Major,MultiFunctionalSensor_FM03_01,0x5301,High humidity alarm,2021-06-04 12:52:42,2021-06-04 12:55:15,0
587,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2021-01-31 13:16:35,2021-01-31 13:19:36,0
565,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-12-04 12:28:20,2020-12-04 19:09:01,0
539,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2020-09-18 14:32:11,2020-09-18 14:37:39,0
538,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2020-08-18 10:51:53,2020-08-18 10:52:57,0
537,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2020-07-28 11:54:01,2020-07-28 11:56:59,0
536,Major,MultiFunctionalSensor_FM03_01,0x5301,High humidity alarm,2020-07-28 11:53:47,2020-07-28 11:56:08,0
521,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-05-14 10:22:39,2020-05-14 10:22:47,0
520,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-05-14 10:10:23,2020-05-14 10:10:27,0
519,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-05-14 10:05:43,2020-05-14 10:10:06,0
518,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-05-13 08:04:12,2020-05-13 08:04:13,0
517,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-05-12 20:10:42,2020-05-12 20:10:47,0
516,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-05-12 04:14:27,2020-05-12 04:14:29,0
515,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-05-10 00:11:20,2020-05-10 00:11:25,0
514,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-05-06 16:23:33,2020-05-06 16:23:33,0
513,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-05-06 11:15:50,2020-05-06 11:15:52,0
512,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-05-05 09:27:47,2020-05-05 09:27:50,0
511,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-05-04 11:11:24,2020-05-04 11:11:29,0
510,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-05-03 10:16:27,2020-05-03 10:16:31,0
509,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-05-03 06:59:40,2020-05-03 06:59:41,0
508,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-05-02 20:23:58,2020-05-02 20:24:02,0
507,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-05-02 03:59:11,2020-05-02 03:59:12,0
506,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2020-05-01 01:19:48,2020-05-01 01:22:01,0
505,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-30 12:38:12,2020-04-30 12:38:15,0
504,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-04-30 07:52:01,2020-04-30 07:52:02,0
503,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-04-28 07:30:29,2020-04-28 07:30:29,0
502,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-27 22:14:24,2020-04-27 22:14:27,0
501,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-24 11:21:37,2020-04-24 11:21:41,0
500,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-04-22 01:04:06,2020-04-22 01:04:07,0
499,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-21 18:23:00,2020-04-21 18:23:04,0
498,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-04-19 23:39:58,2020-04-19 23:39:59,0
497,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-17 16:12:25,2020-04-17 16:12:30,0
496,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-16 22:44:12,2020-04-16 22:44:16,0
495,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-15 15:39:37,2020-04-15 15:39:39,0
494,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-15 05:03:36,2020-04-15 05:03:40,0
493,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-04-14 08:13:36,2020-04-14 08:13:37,0
492,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-12 16:58:12,2020-04-12 16:58:13,0
491,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-12 08:02:16,2020-04-12 08:02:21,0
490,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-11 10:29:36,2020-04-11 10:29:39,0
489,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-10 22:59:35,2020-04-10 22:59:39,0
488,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-04-09 11:39:31,2020-04-09 11:39:35,0
487,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-09 11:07:14,2020-04-09 11:07:16,0
486,Major,MultiFunctionalSensor_FM03_02,0x5302,High humidity alarm,2020-04-08 10:35:23,2020-04-08 10:37:12,0
485,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-04-07 18:26:37,2020-04-07 18:26:41,0
484,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-04-06 22:51:57,2020-04-06 22:51:58,0
483,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-04-06 02:03:44,2020-04-06 02:03:49,0
482,Major,Access Actuator1_FM3,0x5201,Illegal open door,2020-04-03 07:49:10,2020-04-03 07:49:29,0
481,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-04-02 21:29:30,2020-04-02 21:29:31,0
480,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-31 12:58:46,2020-03-31 12:58:51,0
479,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-30 14:28:30,2020-03-30 14:28:34,0
478,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-29 05:59:13,2020-03-29 05:59:14,0
477,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-28 03:24:53,2020-03-28 03:24:57,0
476,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-25 23:37:02,2020-03-25 23:37:04,0
475,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-24 16:13:09,2020-03-24 16:13:13,0
474,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-21 21:14:03,2020-03-21 21:14:08,0
473,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-21 10:26:10,2020-03-21 10:26:13,0
472,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-19 05:28:20,2020-03-19 05:28:23,0
471,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-16 08:46:15,2020-03-16 08:46:16,0
470,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-14 01:26:37,2020-03-14 01:26:43,0
469,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-12 10:39:56,2020-03-12 10:40:01,0
468,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-10 23:10:03,2020-03-10 23:10:07,0
467,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-08 22:30:06,2020-03-08 22:30:07,0
465,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-06 14:50:39,2020-03-06 14:50:41,0
462,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-03-02 21:28:50,2020-03-02 21:28:53,0
455,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-02-24 07:37:20,2020-02-24 07:37:24,0
454,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-02-20 23:15:43,2020-02-20 23:15:48,0
453,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-02-18 18:41:52,2020-02-18 18:41:56,0
450,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-02-15 20:11:23,2020-02-15 20:11:28,0
449,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-02-10 20:23:12,2020-02-10 20:23:13,0
445,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-02-07 15:11:06,2020-02-07 15:11:10,0
443,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-05 12:22:37,2020-02-05 12:22:50,0
441,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-05 12:10:30,2020-02-05 12:10:48,0
439,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-05 12:01:52,2020-02-05 12:02:05,0
437,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-05 11:54:57,2020-02-05 11:55:09,0
435,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-05 11:51:08,2020-02-05 11:51:21,0
433,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-05 11:49:13,2020-02-05 11:49:26,0
431,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-05 11:41:32,2020-02-05 11:48:11,0
430,Major,Access Actuator2_FM3,0x5203,Illegal open door,2020-02-04 20:52:33,2020-02-04 20:52:50,0
429,Major,Access Actuator2_FM3,0x5203,Illegal open door,2020-02-04 20:52:13,2020-02-04 20:52:29,0
427,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-04 17:24:42,2020-02-04 17:25:06,0
425,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-04 16:36:55,2020-02-04 16:37:08,0
422,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-04 16:31:03,2020-02-04 16:33:09,0
418,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-04 16:26:00,2020-02-04 16:26:53,0
415,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-04 16:05:40,2020-02-04 16:25:53,0
414,Major,ECC800_FM03,0x0001,water_sensor_2 DI alarm,2020-02-04 16:05:16,2020-02-04 16:05:29,0
412,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2020-02-03 11:42:26,2020-02-03 11:44:41,0
411,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-02-01 08:02:50,2020-02-01 08:02:51,0
410,Major,ECC800_FM03,0x0001,water_sensor_1 DI alarm,2020-01-30 11:11:25,2020-01-30 11:11:32,0
408,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-01-28 04:29:29,2020-01-28 04:29:34,0
407,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-01-21 14:47:58,2020-01-21 14:47:59,0
406,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-01-19 12:38:57,2020-01-19 12:38:59,0
405,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-01-17 22:37:37,2020-01-17 22:37:40,0
404,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-01-17 22:05:59,2020-01-17 22:06:03,0
403,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-01-10 03:40:09,2020-01-10 03:40:12,0
402,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-01-08 22:36:00,2020-01-08 22:36:02,0
401,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-01-07 11:03:50,2020-01-07 11:03:52,0
400,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-01-06 17:20:22,2020-01-06 17:20:27,0
399,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-01-06 13:28:01,2020-01-06 13:28:05,0
398,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-01-05 09:13:58,2020-01-05 09:14:02,0
397,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-01-03 23:56:58,2020-01-03 23:57:03,0
396,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2020-01-03 01:33:58,2020-01-03 01:34:02,0
395,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-01-02 04:12:33,2020-01-02 04:12:38,0
394,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2020-01-01 12:01:52,2020-01-01 12:01:54,0
393,Major,eLight_01,0x7A81,eLight and ECC800 communication failure,2019-12-31 06:16:02,2019-12-31 06:18:17,0
392,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-12-30 19:24:14,2019-12-30 19:24:18,0
391,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-12-30 07:11:47,2019-12-30 07:11:49,0
390,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-30 04:58:55,2019-12-30 04:58:58,0
389,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-12-29 10:43:01,2019-12-29 10:43:03,0
388,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-12-28 05:45:20,2019-12-28 05:45:22,0
387,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-27 12:11:24,2019-12-27 12:11:28,0
386,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-24 08:39:35,2019-12-24 08:39:40,0
385,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-23 12:11:20,2019-12-23 12:11:25,0
384,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-22 12:46:57,2019-12-22 12:46:59,0
383,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-21 07:16:44,2019-12-21 07:16:46,0
382,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-12-19 21:21:37,2019-12-19 21:21:41,0
381,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-19 17:44:48,2019-12-19 17:44:50,0
380,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-12-19 15:58:54,2019-12-19 15:58:55,0
379,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-19 10:27:00,2019-12-19 10:27:02,0
378,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-12-19 07:03:20,2019-12-19 07:03:22,0
377,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-18 07:59:38,2019-12-18 07:59:42,0
376,Major,MultiFunctionalSensor_FM03_01,0x5301,Multi-functional sensor and ECC800 communication failure,2019-12-17 21:54:14,2019-12-17 21:54:17,0
375,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-16 22:44:38,2019-12-16 22:44:42,0
374,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-15 13:11:38,2019-12-15 13:11:38,0
373,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-12 02:45:03,2019-12-12 02:45:08,0
372,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-12-11 14:14:41,2019-12-11 14:14:43,0
371,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-11-29 10:15:37,2019-11-29 10:15:40,0
370,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-11-26 11:22:18,2019-11-26 11:22:19,0
369,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-11-25 17:21:53,2019-11-25 17:21:58,0
368,Major,MultiFunctionalSensor_FM03_02,0x5302,Multi-functional sensor and ECC800 communication failure,2019-11-19 03:35:25,2019-11-19 03:35:28,0
